sample_date,repo_id,repo_full_name,owner,repo_name,repo_url,source,sample_query,language,stars,forks,watchers,open_issues,created_at,updated_at,pushed_at,default_branch,archived,disabled,fork,has_readme,readme_fetch_status,readme_status_code,readme_hash,readme_word_count,readme_char_count,readme_heading_count,readme_link_count,readme_image_count,readme_code_block_count,readme_headings,rubric_version,has_overview_signal,has_setup_signal,has_usage_signal,has_features_signal,has_visuals_signal,has_architecture_signal,has_data_methods_signal,has_results_signal,has_tests_signal,has_license_signal,has_deployment_signal,has_contact_signal,readme_score,readiness_level,sections_found,sections_missing,overview_score,setup_score,usage_score,features_score,visuals_score,architecture_score,data_methods_score,results_score,tests_score,license_score,deployment_score,contact_score,processed_at
2026-06-07,1138465976,Waremderme/GateSentinel-C2-RemoteTool,Waremderme,GateSentinel-C2-RemoteTool,https://github.com/Waremderme/GateSentinel-C2-RemoteTool,github_search_api,language:JavaScript stars:>=5 pushed:>=2025-01-01,JavaScript,12,3,12,0,2026-01-20T17:54:04Z,2026-06-07T17:36:33Z,2026-06-07T17:36:29Z,main,False,False,False,True,fetched,200,097af845cc6f031a87ee397f2e83b3c1a32a3b1040db0786150240c2b4198b86,700,6223,31,5,8,7,"['🛡️ GateSentinel', 'Overview', 'Key Features', 'Screenshots', 'Main Console', 'Beacon Management', 'Task Execution', 'System Monitoring', 'Quick Start', 'Server Setup', 'Access: http://localhost:8080/websafe/admin', 'Default credentials: admin / admin123', 'Client Setup', 'Configuration', 'Server Configuration (config.json)', 'Client Configuration (config.h)', 'Current Features', 'Roadmap', 'Architecture', 'Security Features', 'SSL Certificate Setup', 'Generate self-signed certificate', 'Project Structure', 'Contributing', 'Issue Reporting', 'Code Contributions', 'Development Guidelines', 'Legal Notice', 'License', 'Community & Support', 'Star History']",builder_showcase_readme_v1,True,True,True,True,True,True,True,False,True,True,True,False,86.65,strong,"['overview', 'setup', 'usage', 'features', 'visuals', 'architecture', 'data_methods', 'tests', 'license', 'deployment']","['results', 'contact']",1,1,1,1,1,1,1,0,1,1,1,0,2026-06-07T17:49:51.766888+00:00
2026-06-07,717594409,vanityURLs/code,vanityURLs,code,https://github.com/vanityURLs/code,github_search_api,language:JavaScript stars:>=5 pushed:>=2025-01-01,JavaScript,23,12,23,2,2023-11-12T00:04:30Z,2026-06-07T17:36:25Z,2026-06-07T17:36:40Z,main,False,False,False,True,fetched,200,0343b7e381e1160d60843989e1b6af9ddada902dc07434df2f6672f61c3f03b0,628,4312,4,12,5,0,"['Quickstart', 'Contributions', 'Related', 'Licence']",builder_showcase_readme_v1,False,True,False,False,True,False,False,False,True,True,False,True,40.1,thin,"['setup', 'visuals', 'tests', 'license', 'contact']","['overview', 'usage', 'features', 'architecture', 'data_methods', 'results', 'deployment']",0,1,0,0,1,0,0,0,1,1,0,1,2026-06-07T17:49:53.665593+00:00
2026-06-07,1262031046,3xq9/REvenge,3xq9,REvenge,https://github.com/3xq9/REvenge,github_search_api,language:JavaScript stars:>=5 pushed:>=2025-01-01,JavaScript,21,2,21,0,2026-06-07T13:35:17Z,2026-06-07T17:38:04Z,2026-06-07T17:36:17Z,main,False,False,False,True,fetched,200,f490b3183170916b3bead76ec38111dd993a1bca00fe45ff6173362edfd45e35,2,15,0,0,0,0,[],builder_showcase_readme_v1,False,False,False,False,False,False,False,False,False,False,False,False,0.0,missing,[],"['overview', 'setup', 'usage', 'features', 'visuals', 'architecture', 'data_methods', 'results', 'tests', 'license', 'deployment', 'contact']",0,0,0,0,0,0,0,0,0,0,0,0,2026-06-07T17:49:55.503591+00:00
2026-06-07,440503787,AdguardTeam/HostlistsRegistry,AdguardTeam,HostlistsRegistry,https://github.com/AdguardTeam/HostlistsRegistry,github_search_api,language:JavaScript stars:>=5 pushed:>=2025-01-01,JavaScript,369,110,369,43,2021-12-21T12:08:19Z,2026-06-07T17:36:22Z,2026-06-07T17:36:13Z,main,False,False,False,True,fetched,200,81208ed1ed55a9a43450f376cb64e07f1736bdb2cf5f61a817a81cde9e675a90,3067,19866,20,23,0,13,"['AdGuard Host Lists Registry', '<a id=""published""></a> Where Blocklists Are Published', '<a id=""what-blocklists""></a> What Blocklists Can Be Added Here', '<a id=""how-to-add-a-filter-list""></a> How to add a filter list', '<a id=""filters-meta""></a> Filters Metadata', '<a id=""tags""></a> Tags', '<a id=""how-to-add-a-blockable-service""></a> How to add a blockable service', '<a id=""services-meta""></a> Services Metadata', '<a id=""safe-search""></a> Safe Search Filters', '<a id=""typosquatting-allowlist""></a> Typosquatting Allowlist', 'How to work with this file', '<a id=""how-to-build""></a> How to Build', '<a id=""how-to-compress""></a> How to Compress', '1. Squash all old commits', '2. Overwrite main branch', '3. List all remote branches', '4. Remove remote branches', '5. Prune remote branches', '6. Clean the reflog', '<a id=""localizations""></a> Localizations']",builder_showcase_readme_v1,True,True,True,True,False,True,True,False,True,False,True,True,80.05,strong,"['overview', 'setup', 'usage', 'features', 'architecture', 'data_methods', 'tests', 'deployment', 'contact']","['visuals', 'results', 'license']",1,1,1,1,0,1,1,0,1,0,1,1,2026-06-07T17:49:57.233585+00:00
2026-06-07,1256015130,vivekisadev/packlm,vivekisadev,packlm,https://github.com/vivekisadev/packlm,github_search_api,language:JavaScript stars:>=5 pushed:>=2025-01-01,JavaScript,9,0,9,1,2026-06-01T11:35:56Z,2026-06-07T17:36:12Z,2026-06-07T17:36:08Z,main,False,False,False,True,fetched,200,ff4134382b93730e03d9215d26a3a3855781c9993b913d776d8bab903dc93045,758,5375,28,2,2,9,"['PackLM · ![License: MIT](https://img.shields.io/badge/License-MIT-green.svg) ![Python 3.8+](https://img.shields.io/badge/python-3.8%2B-blue)', 'The problem with JSON', 'The PackLM way', '🌐 Live Converter & Docs', 'Installation', 'New users', 'Existing users (upgrading from v1.0)', 'Quick start', 'Encode', '@R name age grade city', 'R Alice 20 A Delhi', 'R Bob 19 B Mumbai', 'R Charlie 21 A+ Dehradun', 'Decode back to Python objects', '[{""name"": ""Alice"", ""age"": ""20"", ""grade"": ""A"", ""city"": ""Delhi""}, ...]', 'Using with LLMs', 'meta:name  -> single plain dict (one-row schema, not a list)', 'child:name -> child table linked to parent by _ref index', 'Format at a glance', 'CLI usage', 'Encode a JSON file to PackLM', 'Decode a PackLM file back to JSON', 'Token savings estimate', '{""json_tokens"": 860, ""packlm_tokens"": 210, ""tokens_saved"": 650, ""percent_saved"": 75.6}', 'Why this matters at scale', 'Specification', 'Contributing', 'License']",builder_showcase_readme_v1,True,True,True,False,True,False,True,False,False,True,False,False,58.15,semi_ready,"['overview', 'setup', 'usage', 'visuals', 'data_methods', 'license']","['features', 'architecture', 'results', 'tests', 'deployment', 'contact']",1,1,1,0,1,0,1,0,0,1,0,0,2026-06-07T17:49:58.955009+00:00
2026-06-07,925679240,bbc/world-service-rss,bbc,world-service-rss,https://github.com/bbc/world-service-rss,github_search_api,language:JavaScript stars:>=5 pushed:>=2025-01-01,JavaScript,15,4,15,3,2025-02-01T13:27:04Z,2026-06-07T17:36:08Z,2026-06-07T17:36:05Z,main,False,False,False,True,fetched,200,0d1884f999e8ec9cb56d768f56f289c51b6839b59278aa0b4860a5d002aee504,145,1156,2,40,0,0,"['BBC World Service RSS Feeds output', 'Feeds']",builder_showcase_readme_v1,True,False,False,False,False,False,False,False,False,False,False,False,12.4,minimal,['overview'],"['setup', 'usage', 'features', 'visuals', 'architecture', 'data_methods', 'results', 'tests', 'license', 'deployment', 'contact']",1,0,0,0,0,0,0,0,0,0,0,0,2026-06-07T17:50:00.660625+00:00
2026-06-07,10392339,RubyNepal/rubynepal.github.io,RubyNepal,rubynepal.github.io,https://github.com/RubyNepal/rubynepal.github.io,github_search_api,language:JavaScript stars:>=5 pushed:>=2025-01-01,JavaScript,19,20,19,15,2013-05-30T21:20:40Z,2026-06-07T17:36:05Z,2026-06-07T17:38:26Z,master,False,False,False,True,fetched,200,375e52c07ca135c9b4185a5eaf0fa84aef782153c0ad429c9d31667b79dd48aa,1158,9847,20,12,0,1,"['RubyNepal.org', 'Contributing', 'Fork the repo', 'Clone your forked repo', 'Create a new branch for you.', 'Make your changes.', 'Preview the changes on localhost:4000', 'Make sure linters are happy', 'Run below command to compile React files (if any changed) into `bundle/meetup.js` file.', 'Commit the changes', 'Push your changes and', 'Make a pull request of your newly changed branch against', 'After you create a pull request, tests are run automatically on the newly created PR using Hound and TravisCI for style and lint checks.', 'Deploy preview is auto created with web url via Netlify.', 'When the PR is merged into master, the site is automatically deployed with the help of netlify continuous deployment.', ""When you open a pull request, we'd appreciate if you follow some basic guidelines:"", 'Contributors', 'Bots', 'LICENSE', 'Logo licence']",builder_showcase_readme_v1,True,True,True,False,False,False,False,False,True,True,True,False,57.25,semi_ready,"['overview', 'setup', 'usage', 'tests', 'license', 'deployment']","['features', 'visuals', 'architecture', 'data_methods', 'results', 'contact']",1,1,1,0,0,0,0,0,1,1,1,0,2026-06-07T17:50:02.450954+00:00
2026-06-07,1129720426,jiang068/ustc_evaluate,jiang068,ustc_evaluate,https://github.com/jiang068/ustc_evaluate,github_search_api,language:JavaScript stars:>=5 pushed:>=2025-01-01,JavaScript,6,0,6,0,2026-01-07T13:43:29Z,2026-06-07T17:36:01Z,2026-06-07T17:35:58Z,main,False,False,False,True,fetched,200,376ae449fca7fc6b5d8e9ae44cb3bfbc6b7a8d4b1676a046694615754a86e188,74,544,3,0,0,0,"['中科大评教自动填写脚本', '安装', '使用']",builder_showcase_readme_v1,True,False,False,False,False,False,False,False,False,False,False,False,12.4,minimal,['overview'],"['setup', 'usage', 'features', 'visuals', 'architecture', 'data_methods', 'results', 'tests', 'license', 'deployment', 'contact']",1,0,0,0,0,0,0,0,0,0,0,0,2026-06-07T17:50:04.228378+00:00
2026-06-07,1172486652,takahser/uae-dashboard,takahser,uae-dashboard,https://github.com/takahser/uae-dashboard,github_search_api,language:JavaScript stars:>=5 pushed:>=2025-01-01,JavaScript,6,1,6,0,2026-03-04T11:12:59Z,2026-06-07T17:36:00Z,2026-06-07T17:35:56Z,main,False,False,False,False,not_found,404,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0,0,0,0,0,[],builder_showcase_readme_v1,False,False,False,False,False,False,False,False,False,False,False,False,0.0,missing,[],"['overview', 'setup', 'usage', 'features', 'visuals', 'architecture', 'data_methods', 'results', 'tests', 'license', 'deployment', 'contact']",0,0,0,0,0,0,0,0,0,0,0,0,2026-06-07T17:50:06.099151+00:00
2026-06-07,1005726436,Viespirkiu-grupe/viespirkiai,Viespirkiu-grupe,viespirkiai,https://github.com/Viespirkiu-grupe/viespirkiai,github_search_api,language:JavaScript stars:>=5 pushed:>=2025-01-01,JavaScript,16,5,16,4,2025-06-20T17:50:58Z,2026-06-07T17:35:24Z,2026-06-07T17:35:20Z,main,False,False,False,True,fetched,200,509076857cdd6869dcdab4c58f57eff7fc379117bfae72f9d51ed6e6c405ea57,283,2021,5,0,1,2,"['Viešpirkiai', 'Tailwind CSS', 'Documentation', 'Commands', 'Project setup files']",builder_showcase_readme_v1,True,True,True,False,True,False,False,False,False,True,False,False,48.55,thin,"['overview', 'setup', 'usage', 'visuals', 'license']","['features', 'architecture', 'data_methods', 'results', 'tests', 'deployment', 'contact']",1,1,1,0,1,0,0,0,0,1,0,0,2026-06-07T17:50:07.933584+00:00
2026-06-07,1162565115,SigNoz/agent-skills,SigNoz,agent-skills,https://github.com/SigNoz/agent-skills,github_search_api,language:JavaScript stars:>=5 pushed:>=2025-01-01,JavaScript,5,5,5,3,2026-02-20T12:23:09Z,2026-06-07T17:35:23Z,2026-06-07T17:35:19Z,main,False,False,False,True,fetched,200,d44d763b6eb8f3a518471881b7a6e684747a9a1d76c3752713a2cdb02d9ea31c,1312,9573,12,17,0,9,"['SigNoz Agent Skills', 'Skills', 'Installation', 'Claude Code', 'Codex', 'Cursor', 'Gemini CLI', 'Other MCP Clients', 'skills.sh', 'Repository Structure', 'Contributing', 'License']",builder_showcase_readme_v1,True,True,True,False,True,True,True,True,False,True,True,False,80.05,strong,"['overview', 'setup', 'usage', 'visuals', 'architecture', 'data_methods', 'results', 'license', 'deployment']","['features', 'tests', 'contact']",1,1,1,0,1,1,1,1,0,1,1,0,2026-06-07T17:50:09.748331+00:00
2026-06-07,1201074973,DragonJAR/iOS-Pentesting-Skill,DragonJAR,iOS-Pentesting-Skill,https://github.com/DragonJAR/iOS-Pentesting-Skill,github_search_api,language:JavaScript stars:>=5 pushed:>=2025-01-01,JavaScript,6,4,6,0,2026-04-04T07:10:20Z,2026-06-07T17:35:19Z,2026-06-07T17:35:15Z,main,False,False,False,True,fetched,200,7c1944e60138770c5f6e1a579d843c51ede5989d0785d067f8b04a53c0221c14,2051,17374,30,9,4,16,"['iOS App Security Audit Skill', '🎯 What This Skill Does', '📦 Installation', 'Option 1: Clone into Agent Skills Directory', 'For Claude Code / OpenCode agents', 'For other agents, place in your skills directory', 'Option 2: Install Globally', 'Clone to any location', ""Add to your agent's skill path configuration"", '⚙️ Prerequisites', 'Verification', '🚀 Usage Examples', 'Example 1: Basic IPA Audit', 'Example 2: SSL Pinning Bypass', 'Example 3: React Native Analysis', 'Example 4: IPA Modification', 'Example 5: Flutter Analysis', '📖 Skill Capabilities', 'Static Analysis (Phases 0-3)', 'Dynamic Analysis (Phase 4)', 'IPA Modification', 'Reporting (Phase 5)', '🔧 Skill Structure', '🎓 Trigger Phrases', '⚠️ Limitations', '📚 Standards Alignment', '🔐 OWASP Mobile Top 10 (2024)', '🤝 Contributing', '📄 License', '👨\u200d💻 Author']",builder_showcase_readme_v1,True,True,True,True,True,True,True,True,True,True,False,True,94.3,showcase_ready,"['overview', 'setup', 'usage', 'features', 'visuals', 'architecture', 'data_methods', 'results', 'tests', 'license', 'contact']",['deployment'],1,1,1,1,1,1,1,1,1,1,0,1,2026-06-07T17:50:11.552566+00:00
2026-06-07,1126114115,atomantic/PortOS,atomantic,PortOS,https://github.com/atomantic/PortOS,github_search_api,language:JavaScript stars:>=5 pushed:>=2025-01-01,JavaScript,20,6,20,17,2026-01-01T06:19:32Z,2026-06-07T17:34:51Z,2026-06-07T17:34:49Z,main,False,False,False,True,fetched,200,5661fa89d469a7853e0efee9abe06ce928a8d493e24f9034a2f0ea20efda8200,3874,27962,31,62,9,5,"['Why PortOS?', 'Screenshots', 'Features', 'App Management', 'Chief of Staff (CoS)', 'Create Suite', 'Digital Twin', 'Brain (Second Brain)', 'Comms', 'Calendar', 'Wiki', 'POST (Daily Cognitive Training)', 'Developer Tools', 'Voice Mode (Local)', 'Meatspace (Physical Health)', 'Infrastructure', 'Quick Start', 'Development Mode', 'Network Access', 'Tech Stack', 'Project Structure', 'PM2 Commands', 'Configuration', 'Apps (`data/apps.json`)', 'AI Providers (`data/providers.json`)', 'Documentation', 'Architecture & Operations', 'Development', 'Feature Deep Dives', 'Contributing', 'License']",builder_showcase_readme_v1,False,True,True,True,True,True,True,True,True,True,True,True,88.6,strong,"['setup', 'usage', 'features', 'visuals', 'architecture', 'data_methods', 'results', 'tests', 'license', 'deployment', 'contact']",['overview'],0,1,1,1,1,1,1,1,1,1,1,1,2026-06-07T17:50:13.324331+00:00
2026-06-07,579671236,AdguardTeam/AdGuardFiltersStats,AdguardTeam,AdGuardFiltersStats,https://github.com/AdguardTeam/AdGuardFiltersStats,github_search_api,language:JavaScript stars:>=5 pushed:>=2025-01-01,JavaScript,17,4,17,1,2022-12-18T13:42:05Z,2026-06-07T17:34:49Z,2026-06-07T17:34:46Z,master,False,False,False,True,fetched,200,1e6615352eed76e86a3f93236afd35db9281b7d927ccf0d49e9175e2b9f12374,1019,8531,19,4,0,8,"['@adguard/github-stats', 'What it does', 'Concepts', '<a id=""activity_count""> Activity points', 'Daily JSONL storage', 'Time window', 'Stats accuracy', '<a id=""how-to-install""></a> Installation', 'Quick start', 'Usage', 'Poll events', 'Metadata fields', 'Print stats in console', 'Publish stats to Slack', 'Configuration', 'Common variables', 'Publishing variables', 'Scheduling with GitHub Actions', 'Documentation']",builder_showcase_readme_v1,True,True,True,False,True,True,True,True,True,False,False,False,77.2,strong,"['overview', 'setup', 'usage', 'visuals', 'architecture', 'data_methods', 'results', 'tests']","['features', 'license', 'deployment', 'contact']",1,1,1,0,1,1,1,1,1,0,0,0,2026-06-07T17:50:15.191210+00:00
2026-06-07,1246625636,open-gsd/gsd-core,open-gsd,gsd-core,https://github.com/open-gsd/gsd-core,github_search_api,language:JavaScript stars:>=5 pushed:>=2025-01-01,JavaScript,3025,184,3025,75,2026-05-22T11:36:21Z,2026-06-07T17:38:05Z,2026-06-07T17:34:40Z,next,False,False,False,True,fetched,200,115693b0336bd11b52e041667fc1a56864b02cead75eceb494fba2a4c6da72b1,834,5527,9,35,6,2,"['GSD Core', 'What is GSD Core', 'How it works', 'Quickstart', 'Documentation', 'Why it works', 'Community', 'Star History', 'License']",builder_showcase_readme_v1,True,True,True,False,True,True,False,False,True,True,False,False,66.75,semi_ready,"['overview', 'setup', 'usage', 'visuals', 'architecture', 'tests', 'license']","['features', 'data_methods', 'results', 'deployment', 'contact']",1,1,1,0,1,1,0,0,1,1,0,0,2026-06-07T17:50:16.912662+00:00
2026-06-07,1154793116,sitammeur/lfm2.5-thinking-web,sitammeur,lfm2.5-thinking-web,https://github.com/sitammeur/lfm2.5-thinking-web,github_search_api,language:JavaScript stars:>=5 pushed:>=2025-01-01,JavaScript,7,2,7,0,2026-02-10T19:31:37Z,2026-06-07T17:34:37Z,2026-06-07T17:34:33Z,main,False,False,False,True,fetched,200,943206ad25098d0603f465c0096eb7d2220940ffd6b314fee43036bbd70e2bfc,535,3745,8,3,0,0,"['LFM-2.5 Thinker 💭', 'Project Structure', 'Technologies Used', 'Getting Started', 'Results', 'Contributing', 'License', 'Contact']",builder_showcase_readme_v1,True,True,True,False,False,True,True,True,False,True,False,True,70.5,semi_ready,"['overview', 'setup', 'usage', 'architecture', 'data_methods', 'results', 'license', 'contact']","['features', 'visuals', 'tests', 'deployment']",1,1,1,0,0,1,1,1,0,1,0,1,2026-06-07T17:50:18.652375+00:00
2026-06-07,62700422,dasilvacontin/ag-drift,dasilvacontin,ag-drift,https://github.com/dasilvacontin/ag-drift,github_search_api,language:JavaScript stars:>=5 pushed:>=2025-01-01,JavaScript,29,9,29,30,2016-07-06T07:27:00Z,2026-06-07T17:34:34Z,2026-06-07T17:34:01Z,master,False,False,False,True,fetched,200,f05e8498055713013e648019cb4925e855ac11e6dc5590931a65ec3aa5e97866,83,574,1,3,2,0,['License'],builder_showcase_readme_v1,False,False,False,False,True,False,False,False,True,True,False,False,20.95,minimal,"['visuals', 'tests', 'license']","['overview', 'setup', 'usage', 'features', 'architecture', 'data_methods', 'results', 'deployment', 'contact']",0,0,0,0,1,0,0,0,1,1,0,0,2026-06-07T17:50:20.329767+00:00
2026-06-07,499292238,theborderland/map,theborderland,map,https://github.com/theborderland/map,github_search_api,language:JavaScript stars:>=5 pushed:>=2025-01-01,JavaScript,11,11,11,42,2022-06-02T21:11:53Z,2026-06-07T17:33:52Z,2026-06-07T17:35:07Z,main,False,False,False,True,fetched,200,5e0db68692e503782e757ba1c40d34b979e9feb54295c03c9bbe823d9c602357,314,2228,12,2,0,5,"['The Borderland Map', 'Project Structure', 'Available Commands', 'Install dependencies', 'Development', 'Local URLs', 'Hot Reloading', 'Build for production', 'Output', 'Routing', 'Notes', 'QGIS tips & tricks']",builder_showcase_readme_v1,True,True,True,True,False,True,False,False,False,False,True,False,58.1,semi_ready,"['overview', 'setup', 'usage', 'features', 'architecture', 'deployment']","['visuals', 'data_methods', 'results', 'tests', 'license', 'contact']",1,1,1,1,0,1,0,0,0,0,1,0,2026-06-07T17:50:22.064560+00:00
2026-06-07,469561226,linonetwo/wiki,linonetwo,wiki,https://github.com/linonetwo/wiki,github_search_api,language:JavaScript stars:>=5 pushed:>=2025-01-01,JavaScript,13,0,13,0,2022-03-14T02:59:53Z,2026-06-07T17:34:22Z,2026-06-07T17:33:37Z,master,False,False,False,True,fetched,200,4e3ba163beb4f524d66932814b0ef0e60f3e275f1397794d0619c83c65f8a2db,232,1483,2,9,0,0,"['Meme of LinOnetwo', '从这个项目中抽象出的 Github 模板仓库，试试用它创建你自己的知识库 / Github Template repo derived from this repo, try create your own']",builder_showcase_readme_v1,True,False,False,False,False,False,True,False,False,False,True,False,26.7,thin,"['overview', 'data_methods', 'deployment']","['setup', 'usage', 'features', 'visuals', 'architecture', 'results', 'tests', 'license', 'contact']",1,0,0,0,0,0,1,0,0,0,1,0,2026-06-07T17:50:23.824935+00:00
